MajorAxisLength,MinorAxisLength,Area,Perimeter,AspectRatio,Eccentricity,EquivDiameter,Roundness,Compactness
228.9631987,195.0752162,35049,679.396,1.173717518,0.523551942,211.2481309,0.954200246,0.922629192
230.0316108,194.3218141,35059,671.731,1.183766279,0.535143216,211.2782649,0.976379396,0.918474918
223.2641008,200.2523714,35062,701.948,1.114913642,0.442171641,211.2873042,0.894204122,0.946355923
229.0391713,195.1179759,35066,674.509,1.173849668,0.523707997,211.2993561,0.968546765,0.922546807
234.2366519,191.2138075,35069,692.225,1.224998628,0.57758939,211.3083945,0.919684117,0.902114988
234.7952752,190.5792388,35081,677.561,1.232008674,0.58409876,211.3445445,0.960251575,0.900122646
229.6498757,194.93395,35083,687.873,1.17809071,0.528664177,211.3505688,0.931729962,0.920316496
227.9847727,196.1941843,35083,685.515,1.162036344,0.509351984,211.3505688,0.938150821,0.927038093
245.9349428,181.8560113,35085,693.747,1.352360811,0.673214081,211.3565931,0.916070945,0.85940042
237.2938758,188.4922823,35087,678.15,1.258904995,0.607471966,211.3626171,0.958748216,0.890720911
225.8521795,197.988503,35091,688.22,1.140733811,0.481167454,211.3746647,0.931002892,0.935898273
232.5036811,192.6269167,35091,685.847,1.207015536,0.560004226,211.3746647,0.937456494,0.909123949
232.3755601,192.4946821,35105,687.922,1.207179116,0.560170279,211.4168258,0.932181424,0.909806632
231.1126201,193.5514908,35106,688.658,1.194062723,0.54647266,211.419837,0.930216457,0.914791398
234.3642027,191.0105524,35106,680.346,1.226969922,0.579438588,211.419837,0.953084795,0.902099529
231.7962315,193.1433259,35122,679.818,1.200125505,0.552902155,211.4680101,0.955000906,0.912301329
233.2248862,192.0042077,35123,685.227,1.214686329,0.567667673,211.4710205,0.940010129,0.906725796
228.4024536,195.966868,35128,669.663,1.16551566,0.51366751,211.4860722,0.984352571,0.925936078
239.1831502,187.1601061,35130,678.016,1.277960112,0.622654309,211.4920925,0.960302653,0.884226554
234.5230255,190.924541,35131,684.17,1.228354534,0.580728621,211.4951027,0.943131656,0.901809544
226.2664317,197.955771,35134,668.885,1.143015081,0.484341376,211.5041327,0.986812285,0.934757008
243.7645848,183.7065283,35145,681.083,1.32692391,0.657307236,211.5372397,0.952079756,0.867793162
238.9292213,187.4223342,35149,682.373,1.274817232,0.620222204,211.5492774,0.948591369,0.885405629
230.2302104,194.6424568,35162,673.468,1.182836542,0.5340936,211.5883949,0.974203092,0.919029673
232.8834611,192.3850785,35165,676.072,1.21050688,0.563523226,211.597421,0.966795425,0.908597888
226.7972341,197.6791575,35175,706.545,1.14729968,0.490196672,211.6275053,0.885450557,0.933113255
235.7913399,190.0240087,35176,680.437,1.240850257,0.592053019,211.6305135,0.954729791,0.89753302
232.2855372,193.4634694,35208,678.529,1.200668725,0.55346987,211.7267529,0.960980094,0.911493481
237.2809781,189.1299913,35221,674.683,1.254592021,0.603884463,211.7658377,0.972326252,0.892468665
231.2689629,194.31596,35223,674.287,1.190169675,0.542251338,211.7718501,0.973523935,0.915695074
233.9276146,192.0229569,35237,676.073,1.218227333,0.571122486,211.8139321,0.968772063,0.905467841
240.0903587,186.9855135,35246,683.282,1.284005131,0.627256068,211.8409804,0.948679991,0.882338556
234.9905396,191.2353297,35247,682.573,1.228802962,0.581144872,211.8439856,0.950678806,0.90150006
225.0636401,199.6920336,35254,687.045,1.127053674,0.461251975,211.8650205,0.938529434,0.941356056
234.8896338,191.2971925,35259,677.828,1.227878103,0.580285549,211.8800441,0.964363679,0.902040847
232.1302308,193.5975477,35272,682.696,1.199034975,0.551758353,211.9191007,0.951010328,0.912931934
230.0811517,195.4208887,35272,682.862,1.17736212,0.527819837,211.9191007,0.950548013,0.921062412
238.5525485,188.7741821,35277,676.858,1.263692661,0.611387126,211.9341205,0.967623431,0.88841692
223.9750122,200.8365205,35283,681.373,1.115210578,0.442655743,211.9521428,0.955004742,0.946320488
223.6208869,201.0973362,35287,677.949,1.112003227,0.437377572,211.9641569,0.964785022,0.947872803
232.6213057,193.387722,35288,676.973,1.202875256,0.555762068,211.9671603,0.967596331,0.911211291
238.2169831,188.8076239,35300,685.599,1.261691547,0.609759171,212.0031979,0.943722302,0.88995837
235.9340907,190.7405476,35302,679.016,1.236937262,0.588567005,212.0092036,0.962164123,0.898595039
234.6158228,192.04541,35304,686.408,1.221668473,0.57443147,212.0152091,0.941605758,0.903669695
233.1566948,193.1171461,35313,691.229,1.207332956,0.560326339,212.0422317,0.928753744,0.909440889
237.7766302,189.2416271,35316,682.911,1.256471073,0.605454602,212.0512385,0.951597201,0.891808578
232.9444526,193.4111007,35321,682.903,1.204400635,0.557333834,212.066249,0.951754225,0.910372609
234.6395107,192.0162337,35330,682.682,1.221977466,0.574726302,212.0932651,0.952613205,0.903911129
228.9829683,196.6330141,35337,677.215,1.164519444,0.512439523,212.1142753,0.968247541,0.926332106
227.4674838,198.0449215,35338,680.836,1.148565094,0.491900241,212.1172766,0.958002864,0.932516916
228.8711515,196.9580537,35339,677.909,1.16202992,0.509343946,212.1202778,0.966320784,0.9268109
234.3666269,192.35218,35344,694.82,1.218424594,0.571313449,212.1352834,0.919985412,0.905142879
231.5229542,194.6544229,35352,684.112,1.189405053,0.541413474,212.1592901,0.949225585,0.916363955
235.0153084,191.8282547,35354,687.741,1.225133955,0.57771681,212.1652914,0.939287602,0.902772219
237.2896852,189.8898462,35354,681.226,1.249617554,0.599673407,212.1652914,0.957339529,0.894119318
222.2949087,202.8807894,35364,683.341,1.09569225,0.408708385,212.1952951,0.951691714,0.9545666
236.606393,190.5127968,35376,681.424,1.241944882,0.593018666,212.231294,0.95737865,0.896980387
237.8744339,189.4917581,35377,687.757,1.255328656,0.604501323,212.2342936,0.939854937,0.89221145
235.7576962,191.3265181,35384,679.656,1.232226973,0.584298532,212.2552898,0.962583648,0.900311181
231.0084894,195.3459322,35402,681.514,1.182561043,0.533781707,212.3092706,0.957829256,0.919053976
233.9865511,192.879318,35403,678.413,1.21312411,0.566127097,212.3122691,0.966632975,0.907369539
241.922654,186.6907132,35408,684.211,1.295847286,0.635991732,212.3272611,0.950454118,0.877665888
228.5505682,197.4338111,35410,704.701,1.15760602,0.5037461,212.3332576,0.896037148,0.92904279
228.0033684,197.9427918,35412,675.129,1.151864973,0.496289109,212.3392539,0.976307876,0.931298758
237.1379832,190.3678563,35414,680.978,1.245682899,0.596285403,212.3452501,0.959662852,0.895450181
233.7422319,193.2188091,35432,681.365,1.209728147,0.562742866,212.399208,0.959060245,0.908689911
228.037132,198.2331243,35437,685.657,1.150348272,0.494281412,212.4141938,0.947224635,0.931489499
233.1800328,193.710573,35438,678.412,1.203754804,0.556669634,212.4171909,0.967591457,0.910957891
234.4297046,192.6140462,35438,677.413,1.217095582,0.570023834,212.4171909,0.97044743,0.906101858
236.8674902,191.003258,35442,698.883,1.240122774,0.591408965,212.4291787,0.911841034,0.896827076
228.7551275,197.5865551,35442,681.165,1.157746424,0.503925709,212.4291787,0.959894351,0.928631332
235.7961595,191.5857195,35450,680.993,1.230760623,0.58295327,212.4531522,0.960596075,0.901003446
235.5324639,191.8532649,35454,677.189,1.227669824,0.580091585,212.4651379,0.971527984,0.902063072
226.947476,199.2610778,35467,683.515,1.13894534,0.478650982,212.5040869,0.953977692,0.936358009
241.0501435,187.6446637,35473,687.235,1.284609638,0.627710839,212.5220609,0.943837534,0.881650837
237.9018822,190.0844881,35481,679.09,1.251558634,0.601326085,212.5460239,0.966832064,0.893418841
228.5197507,197.9982626,35499,688.485,1.154150283,0.499284173,212.5999309,0.941102697,0.930335038
239.2324137,189.1161631,35507,682.142,1.265002471,0.612446177,212.6238851,0.958902087,0.888775404
227.1516125,199.3230352,35510,676.975,1.13961546,0.479596812,212.6328672,0.973677814,0.936083459
224.1421069,204.1513255,35511,702,1.097921389,0.412821343,212.6358612,0.905521032,0.948665399
232.996395,194.232582,35517,678.829,1.199574205,0.55232461,212.6538241,0.968557402,0.912691478
231.1069967,195.8801972,35532,676.181,1.179838493,0.530677806,212.6987247,0.976570477,0.920347405
231.1054635,196.0370157,35534,684.316,1.178886868,0.529583495,212.7047108,0.953543639,0.920379413
247.0624813,184.0422124,35539,690.791,1.342422904,0.667151862,212.7196751,0.935883361,0.860995462
232.2347035,195.0293809,35544,683.35,1.190767783,0.542904715,212.7346384,0.956510555,0.916032941
238.2386137,190.2546224,35555,697.407,1.252209332,0.601877373,212.7675539,0.918624328,0.89308593
227.2957017,199.3839165,35565,682.802,1.139990154,0.48012413,212.7974727,0.958612545,0.93621424
235.063906,192.994447,35589,687.923,1.217982743,0.570885488,212.8692607,0.945030857,0.905580377
245.397668,185.3486365,35598,694.499,1.323978814,0.655380254,212.896175,0.927453647,0.86755582
240.6556265,188.5903078,35602,688.378,1.276076323,0.621199848,212.9081358,0.944126734,0.884700428
245.5544517,184.7444941,35605,694.737,1.329157076,0.658756145,212.9171059,0.927000559,0.867087135
240.389455,188.8797386,35608,689.304,1.272711709,0.61857737,212.9260757,0.941750475,0.885754642
230.1693895,197.1409408,35609,686.971,1.167537238,0.516140833,212.9290655,0.948184461,0.925097234
234.4285953,193.8260159,35610,678.391,1.209479513,0.562493166,212.9320553,0.972347904,0.908302398
233.0035907,195.2246498,35615,692.536,1.193515219,0.54588345,212.9470037,0.933164276,0.913921554
235.1230447,193.2178621,35634,685.864,1.21688048,0.569814436,213.0037979,0.951915555,0.905924803
233.6041328,194.4070019,35647,683.548,1.20162407,0.554465019,213.0426484,0.958726687,0.911981504
236.1571148,192.3417705,35647,679.754,1.227799423,0.580212296,213.0426484,0.969458687,0.902122507
227.476882,199.8096977,35652,680.437,1.138467675,0.477974624,213.057589,0.96764915,0.936612051
241.4564778,188.2509018,35672,690.775,1.282631188,0.626218826,213.117341,0.939429298,0.882632526
235.9739477,192.7272628,35677,689.725,1.224393188,0.57701846,213.1322764,0.942423825,0.903202572
230.9097907,197.0362234,35680,686.068,1.171915431,0.52141391,213.1412371,0.952577641,0.923049804
237.1640772,192.1409058,35683,699.955,1.234323718,0.586208483,213.1501975,0.915231552,0.898745712
237.692503,191.4124113,35684,678.241,1.241782084,0.592875311,213.1531842,0.97479954,0.896760232
235.795252,192.902193,35690,699.055,1.222356513,0.575087465,213.1711035,0.917769708,0.904051721
238.3892909,190.7619789,35690,691.225,1.249668787,0.599717186,213.1711035,0.938679942,0.894214261
229.6226847,198.0893949,35693,680.082,1.159187168,0.505761316,213.1800626,0.969773596,0.928392867
236.6649656,192.4798218,35699,694.117,1.229557277,0.581843363,213.1979796,0.93110906,0.900843008
233.5272374,194.8038188,35702,689.386,1.19878162,0.551491834,213.2069376,0.944011947,0.912985311
235.5078025,193.0748494,35703,684.558,1.219774628,0.57261619,213.2099235,0.957401434,0.905319999
230.1138772,197.7162664,35703,677.734,1.163859107,0.51162219,213.2099235,0.976778354,0.92654092
241.104352,188.6546976,35704,683.565,1.278019339,0.622699879,213.2129093,0.960211941,0.884317963
236.703013,192.3416647,35720,685.105,1.230638268,0.582840661,213.2606774,0.956328371,0.900963087
240.8120223,189.0891572,35720,685.93,1.273536917,0.619223515,213.2606774,0.954029313,0.885589828
235.1553949,193.9051263,35725,684.673,1.212734286,0.565741088,213.2756028,0.957669592,0.906956028
242.2163347,187.9909129,35730,698.169,1.288447037,0.630575224,213.2905271,0.921131761,0.880578625
249.4697994,182.9150412,35734,700.162,1.363856125,0.679996702,213.3024657,0.915997786,0.855023198
235.4891195,193.432329,35735,684.121,1.217423792,0.570342979,213.3054503,0.959484154,0.905797477
235.6615733,193.3776575,35736,684.029,1.218659779,0.57154092,213.3084348,0.959769124,0.905147292
237.8500276,191.8892822,35738,684.449,1.239517001,0.59087126,213.3144038,0.958645244,0.896844141
239.4353205,190.4997504,35758,682.303,1.25687997,0.605794808,213.3740838,0.965224912,0.891155421
236.8214407,192.7075785,35762,690.56,1.228916073,0.581249747,213.3860178,0.942386,0.901041803
222.1229203,205.0983639,35764,674.477,1.083006788,0.383946726,213.3919846,0.987919735,0.960693225
245.5102084,185.6779934,35772,693.316,1.322236437,0.654231454,213.4158499,0.93517016,0.869274851
221.3199452,206.1931217,35777,685.863,1.073362406,0.363352382,213.4307644,0.9557384,0.964353955
240.1784495,189.8509594,35781,688.213,1.265089469,0.612516338,213.4426952,0.949328664,0.888683792
233.6187674,195.2244366,35789,685.127,1.196667648,0.549256353,213.4665549,0.958114167,0.913738897
249.7361414,182.7040856,35795,695.242,1.366888653,0.681746498,213.4844479,0.930593962,0.854840019
227.565012,200.5136154,35795,684.955,1.134910522,0.472880198,213.4844479,0.958756122,0.938125093
236.5847337,192.9328021,35804,683.756,1.226254588,0.578769272,213.5112846,0.962363431,0.90247279
232.7871235,196.0478268,35809,681.549,1.187399664,0.539202072,213.5261924,0.968741461,0.917259465
235.4053042,194.2379233,35822,691.654,1.211943065,0.564955654,213.5649479,0.940983282,0.907222327
237.7041795,192.1767591,35835,687.914,1.236903883,0.588537037,213.6036963,0.951588044,0.898611445
235.5032281,193.9656753,35838,689.511,1.214148986,0.567138918,213.6126373,0.947264433,0.907047598
241.7568646,189.1084507,35838,684.103,1.278403285,0.622995054,213.6126373,0.96230034,0.883584578
232.1107485,196.7334531,35842,679.664,1.179823487,0.530660587,213.624558,0.975020092,0.920356163
229.295297,199.4579063,35845,683.888,1.149592419,0.493274838,213.633498,0.963093567,0.931695943
230.9721739,197.8947951,35853,678.636,1.16714628,0.515664436,213.6573364,0.9782764,0.925034963
231.3393316,197.8137403,35864,681.39,1.169480599,0.518495342,213.6901098,0.970682229,0.923708512
232.5520303,196.5917462,35872,684.086,1.182918585,0.534186405,213.7139419,0.963261161,0.918994092
236.8511834,193.2548659,35901,686.097,1.225589753,0.57814546,213.8003108,0.958396831,0.902677824
238.0264533,192.2740092,35901,684.781,1.237954388,0.589478311,213.8003108,0.962084031,0.898220798
238.6370697,191.8374385,35915,685.086,1.243954629,0.594780918,213.8419937,0.961602424,0.896097132
229.9818299,199.1153587,35923,684.665,1.155018033,0.500412098,213.8658088,0.962999824,0.929924807
242.4962302,188.7911616,35932,688.727,1.28446813,0.627604469,213.8925976,0.951912517,0.882045042
251.6607689,182.0148219,35954,710.093,1.382638877,0.690581428,213.9580674,0.896038386,0.85018443
242.604317,188.8736921,35955,683.377,1.284479136,0.627612745,213.9610428,0.967494358,0.881934194
253.6640629,180.8837375,35955,693.613,1.402359694,0.701078793,213.9610428,0.93914945,0.843481888
231.4932948,197.9525237,35967,684.169,1.169438462,0.518444527,213.9967446,0.96557785,0.92441876
222.2541533,206.814546,35969,704.8,1.074654359,0.366211229,214.0026943,0.909926759,0.962873769
233.4929687,196.2922116,35972,685.989,1.189517235,0.541536583,214.0116186,0.96059461,0.916565581
235.3637924,194.9026697,35975,685.086,1.207596555,0.560593502,214.0205425,0.963208888,0.909318041
247.1838982,185.50147,35977,702.354,1.332517194,0.660916598,214.0264916,0.916479363,0.865859359
243.5302452,188.4149583,35978,687.586,1.292520761,0.633574163,214.0294661,0.956297082,0.878861949
235.3434819,194.8065986,35996,686.723,1.208087835,0.561090618,214.0829994,0.95918178,0.909661902
221.6979749,207.2346239,36000,691.429,1.069792155,0.355277139,214.0948939,0.946274601,0.965705231
229.3833925,199.9267542,36006,693.059,1.147337151,0.490247284,214.1127344,0.941985735,0.93342736
251.219347,182.6927204,36013,692.489,1.375092267,0.68640029,214.1335465,0.943720538,0.852376813
240.3551824,191.0743088,36022,683.433,1.257914703,0.606653382,214.1603018,0.969138386,0.891015953
238.6605052,192.5751142,36029,688.635,1.239311249,0.590688337,214.1811092,0.954737296,0.897430051
238.7682282,192.4767408,36032,741.973,1.240504319,0.591746982,214.1900261,0.822473718,0.89706251
236.1718703,194.5500554,36036,681.481,1.213938849,0.566931813,214.2019146,0.975077058,0.906974714
233.5802244,196.6680712,36044,691.115,1.187687575,0.539520807,214.2256898,0.948292263,0.917139669
237.0532471,193.8591292,36059,692.057,1.222811885,0.575520609,214.270261,0.946106031,0.90389085
238.1659954,193.0809557,36075,702.685,1.233503297,0.585463053,214.3177934,0.918110254,0.899867309
243.5262185,189.1972144,36076,693.745,1.287155412,0.629615417,214.3207638,0.941951431,0.880072647
234.1534913,196.3316509,36082,683.764,1.192642604,0.544941364,214.3385855,0.969813004,0.915376424
237.3103987,193.835087,36085,689.809,1.224290207,0.576921209,214.3474958,0.952969192,0.903236845
236.3009663,194.6810895,36092,690.636,1.213784898,0.566779968,214.3682851,0.950872719,0.907183277
236.7518485,194.3442126,36100,681.59,1.218208895,0.571104629,214.3920417,0.976496399,0.905555936
247.9682578,185.621902,36104,698.492,1.335878229,0.66305439,214.4039191,0.929912984,0.8646426
247.771299,185.7046774,36105,712.899,1.334222178,0.662003937,214.4068883,0.892732205,0.865341907
236.9183865,194.403861,36109,690.918,1.218691776,0.57157185,214.4187649,0.950544188,0.905032184
234.7734095,196.3627615,36109,708.201,1.195610653,0.548130717,214.4187649,0.904715965,0.913300894
225.328776,204.6663388,36112,723.077,1.100956695,0.418317348,214.4276718,0.86794521,0.95162134
228.014068,201.8461467,36115,688.089,1.129642907,0.465143113,214.4365784,0.958535613,0.940453281
229.6596022,200.469555,36120,683.177,1.145608381,0.487901589,214.4514219,0.972503408,0.933779471
225.7379549,203.9796059,36120,682.617,1.106669237,0.428351147,214.4514219,0.974099692,0.950001616
